716,KT,T8,AKJT942,AJ,-,AKQ54,Q8653,763,A98732,J63,7,QT4,QJ654,972,-,K9852
717,53,KQT983,-,A8732,QT72,5,QT2,K9654,AKJ94,762,J654,J,86,AJ4,AK9873,QT
718,97,A9,KQ94,Q8742,AJT32,T82,T2,KJ6,8,QJ764,763,A953,KQ654,K53,AJ85,T
719,953,AKT3,QT4,832,AKJT6,9,92,AT954,Q872,J54,K8753,J,4,Q8762,AJ6,KQ76
720,T72,T,A842,T8742,J985,K873,QJT,K6,KQ63,Q96,K976,J5,A4,AJ542,53,AQ93
721,A963,J92,K632,A5,75,654,J98,QJ987,KQJ8,KT83,54,632,T42,AQ7,AQT7,KT4
722,K54,T753,-,QJ8543,Q3,KQ4,KT9852,AT,AJT98,AJ8,AQJ76,-,762,962,43,K9762
723,J85,KJT8,Q42,JT4,9642,76542,5,Q93,Q3,Q9,AJT8763,A7,AKT7,A3,K9,K8652
724,Q83,K9875,K8,754,KT76,3,QJT32,KQ8,J5,QT642,65,AJT6,A942,AJ,A974,932
725,5,4,A975,QJ87653,AQ92,AJ9,K832,AK,J864,KQ853,QT6,T,KT73,T762,J4,942
726,Q9,Q75,QT64,AK84,K85,K64,K852,QT3,763,JT83,AJ97,76,AJT42,A92,3,J952
727,Q4,KQ95,J94,J874,AJT7,J74,T732,Q2,853,A3,KQ85,KT63,K962,T862,A6,A95
728,865,T3,AQT93,643,AK4,K54,J,KQJ875,T9732,J82,864,A2,QJ,AQ976,K752,T9
729,KJ,A73,QJT865,J7,Q63,KQT,K4,KQ984,A82,J9862,32,AT2,T9754,54,A97,653
730,KQ6,J,A762,KJ862,J73,AK9832,T984,-,A9854,Q4,J53,T97,T2,T765,KQ,AQ543
731,A9,T87,KQT3,KQ96,QJT65,Q92,7,J543,K872,AKJ3,J96,A8,43,654,A8542,T72
732,T85,AT5,AK84,JT2,74,Q3,J63,AKQ974,KJ2,J982,T92,653,AQ963,K764,Q75,8
733,QJT95,A3,AJT85,J,7,J854,4,AQ87632,AK8643,KQ9,2,KT5,2,T762,KQ9763,94
734,JT9,QJT98,96,AKJ,AK7,763,KQT84,43,8653,A54,AJ32,87,Q42,K2,75,QT9652
735,K532,A7,J83,K542,J4,QJ6542,AQT6,A,QT76,KT9,975,J86,A98,83,K42,QT973
736,AK92,T96,8,A9853,T653,85,KT64,KJ7,Q7,AKQ,QJ7532,42,J84,J7432,A9,QT6
737,73,A86,KJ9,AT852,A9842,9752,76,Q4,QJ65,KQT,AT82,J9,KT,J43,Q543,K763
738,AK,95432,543,JT2,Q842,T7,K972,K74,J63,KQ86,T86,953,T975,AJ,AQJ,AQ86
739,T3,95,7532,AKT86,KQJ75,AJT742,K9,-,A96,K6,AT6,J7542,842,Q83,QJ84,Q93
740,843,AK962,K84,42,AKJ7,83,AQJT95,6,Q652,QJ4,72,KQJ9,T9,T75,63,AT8753
741,A4,AK98,A6,QJT74,JT8,Q3,K874,AK96,K9532,652,J3,852,Q76,JT74,QT952,3
742,K,J84,KT96,KQ954,AJ2,A53,Q32,JT87,Q854,QT2,J854,A3,T9763,K976,A7,62
743,87652,842,QT,T73,QJ9,A763,AK85,QJ,AKT,KQ,J7643,A92,43,JT95,92,K8654
744,K83,74,AKT4,A752,Q7,AJ932,872,T93,JT92,K65,J93,K64,A654,QT8,Q65,QJ8
745,AJ,K64,T654,J975,985,9872,AJ7,Q86,KQT7432,JT,KQ93,-,6,AQ53,82,AKT432
746,K32,KQ2,A984,T42,876,AJ5,KT,AKJ83,AJT,T98764,Q72,6,Q954,3,J653,Q975
747,2,Q8,T8642,A8762,KT753,JT,AJ3,KT9,AJ4,K765,Q,QJ543,Q986,A9432,K975,-
748,43,AQJT3,K6,AQJ6,A7,95,AQ984,7542,KQT5,K86,T75,KT3,J9862,742,J32,98
749,3,K8432,T963,QJ2,AQJ52,A97,KJ42,6,974,QJT5,Q87,A87,KT86,6,A5,KT9543
750,K954,AQJ,A76,A54,A62,K853,T43,J93,QT3,764,QJ82,QT7,J87,T92,K95,K862
751,T63,QJT32,AT95,T,AKQ94,864,J,AJ86,J7,AK,KQ842,K954,852,975,763,Q732
752,A5,AK7652,QJ74,K,7642,94,A532,T94,KQT,QT8,K98,QJ65,J983,J3,T6,A8732
753,A7,Q,8653,AKT954,Q63,KJ9876,T4,J7,T94,A53,QJ72,Q86,KJ852,T42,AK9,32
754,Q862,9,AT82,J865,J54,543,9654,A72,KT7,AQT62,QJ7,T3,A93,KJ87,K3,KQ94
755,Q7,Q7,98632,A953,AJ96,AK86,QJ7,J2,T2,J53,KT,KQT764,K8543,T942,A54,8
756,A,42,Q96,AKQ8752,Q94,KT87,KT854,3,86,AQ95,J73,JT96,KJT7532,J63,A2,4
757,AJ8,KT9862,8,KQ6,KQ52,J73,K62,A94,T64,AQ5,T543,JT5,973,4,AQJ97,8732
758,JT85,J98,AT432,9,KQ2,AQ5,Q86,J743,A,KT42,975,AKQ65,97643,763,KJ,T82
759,AK6,KQT65,T,QT42,J,72,KQJ743,AK75,Q8752,AJ9,852,J9,T943,843,A96,863
760,K4,AK92,QT5,KJ84,AJT985,-,K82,Q653,32,JT863,J3,AT72,Q76,Q754,A9764,9
761,J8765,Q8,K2,AQT2,A42,972,QT98,KJ8,QT93,T54,J74,943,K,AKJ63,A653,765
762,3,K632,J6,J87653,J876,A7,K92,AKQ2,KQT952,9,AQ83,T9,A4,QJT854,T754,4
763,963,KT,AKQ7,A742,AKQ87,95,942,986,JT54,Q86,JT5,JT5,2,AJ7432,863,KQ3
764,Q76,3,AQT987,K85,KJT9,A84,J,QT743,A32,KT72,K3,A962,854,QJ965,6542,J
765,AKJ,J8432,KQ8,KJ,32,95,J7652,A754,T9875,AQT6,43,62,Q64,K7,AT9,QT983
766,Q75,J9,96532,Q82,K8,Q6542,QJT,KT3,AJT6,AT87,874,95,9432,K3,AK,AJ764
767,Q832,9872,AJ54,4,9,JT3,T6,QJ98632,J75,KQ54,93,AKT7,AKT64,A6,KQ872,5
768,K762,T632,9,T864,5,KQJ5,KQJ4,K972,8,9,AT76532,AJ53,AQJT943,A874,8,Q
769,K943,T52,J853,97,A,QJ83,AKQ,AQT63,Q865,K4,962,J854,JT72,A976,T74,K2
770,A,AJT95,T6,AQT93,J92,K42,843,J764,K73,Q873,AKQ97,K,QT8654,6,J52,852
771,KJT86,KT,KT43,QT,Q753,74,97,J9842,4,QJ53,AQ852,K73,A92,A9862,J6,A65
772,Q964,J964,T82,T6,AK8,Q32,Q64,AJ93,JT32,875,A9,KQ87,75,AKT,KJ753,542
773,QJ94,J7,QJ764,A9,T7,AK8432,9,Q875,A632,T965,AT5,43,K85,Q,K832,KJT62
774,JT732,AJ,AK74,K7,5,K92,Q853,AQJ52,AKQ86,Q76,J,T943,94,T8543,T962,86
775,Q97,A54,JT2,AQT9,64,KQJT72,A987,2,AJ832,63,Q63,KJ7,KT5,98,K54,86543
776,K,Q76,Q,QJT96542,T9742,AKT32,K6,7,Q853,J4,J9532,83,AJ6,985,AT874,AK
777,AT98732,9,QT74,K,Q6,QJ5432,9,A852,KJ4,AKT876,82,QJ,5,-,AKJ653,T97643
778,KJ2,AT,865,QJ865,T87,Q954,AQT42,3,43,K8762,J73,AK7,AQ965,J3,K9,T942
779,QT943,KQ8,97,983,5,AT7,AJ65,AQJ52,AKJ87,52,832,T74,62,J9643,KQT4,K6
780,AJ5,T98,QT74,852,T97,A73,A3,AK963,Q642,K54,K865,JT,K83,QJ62,J92,Q74
781,J9752,QT,AT95,A6,83,AJ97,J3,KQ754,KT64,K654,874,J8,AQ,832,KQ62,T932
782,A743,QJ65,93,A54,JT,32,AKT842,KQ7,Q986,AT9,QJ7,J96,K52,K874,65,T832
783,KT86,96,A94,9874,4,AQ7543,7653,J2,A9752,KJT,KJ,T53,QJ3,82,QT82,AKQ6
784,KQ,A,AQJT9653,A7,J4,KQT43,K4,Q652,T8532,J9875,82,K,A976,62,7,JT9843
785,KJT853,AK2,AK5,T,764,JT8,832,A942,AQ9,9743,QT7,763,2,Q65,J964,KQJ85
786,AJ94,K843,Q8,AQJ,T652,JT75,J75,98,Q873,Q2,T92,K743,K,A96,AK643,T652
787,82,J9642,AJ942,4,T94,K87,T3,KQT85,AQ763,Q5,K65,AJ9,KJ5,AT3,Q87,7632
788,QJ4,K42,K9,AQT74,8,Q9653,JT643,93,KT76,J7,A872,862,A9532,AT8,Q5,KJ5
789,T86,K,T94,QT6543,QJ2,87653,3,J987,K95,QJT2,AQ872,A,A743,A94,KJ65,K2
790,T7,A63,752,AT854,KJ2,97,AJ643,J93,AQ,JT542,KQ8,Q62,986543,KQ8,T9,K7
791,J64,J8,T7643,T53,Q92,K96,AJ852,AQ,83,AQT,KQ,KJ9876,AKT75,75432,9,42
792,Q87,QJ873,962,A5,AT943,T2,K,KQJ92,J652,54,AT75,T76,K,AK96,QJ843,843
793,AKJ872,4,K64,AQ8,9654,KQ97,T8,965,Q3,J853,QJ753,T2,T,AT62,A92,KJ743
794,AJT973,87,KQJ4,7,K5,T95,AT98652,6,8,AQJ642,73,J943,Q642,K3,-,AKQT852
795,J875,T8,A9873,92,T432,AK4,Q,AT765,AQ,Q6532,K65,843,K96,J97,JT42,KQJ
796,JT6,KT,Q76,AQJ94,Q42,AQ,KJ953,753,753,J9643,T842,6,AK98,8752,A,KT82
797,T864,AQ43,J754,7,-,765,AQ98,KQJ986,K75,KJT82,K62,42,AQJ932,9,T3,AT53
798,KQJ7642,T,963,92,A3,A7652,QT,AK83,9,KQ84,842,JT764,T85,J93,AKJ75,Q5
799,82,QT62,AQJ4,J54,KJT7,KJ73,T87,92,43,A54,K63,KQT76,AQ965,98,952,A83
800,KT85,Q6,A43,KQ96,QJ9,KT94,KJ72,J7,A7,J8732,Q5,T543,6432,A5,T986,A82
801,9,AT763,AK986,T9,JT65,54,Q74,KQJ6,A4,KQJ92,J32,A53,KQ8732,8,T5,8742
802,Q65,872,75,98762,AJT4,KQ3,A42,AKJ,K973,J54,QJT98,3,82,AT96,K63,QT54
803,Q953,3,98763,932,KJ642,AK87,K5,AK,AT8,J9642,AJ42,5,7,QT5,QT,QJT8764
804,AQT43,Q4,8732,62,J75,AT532,5,T843,K,J6,AKQT6,KQ975,9862,K987,J94,AJ
805,AKJT3,T4,AKQ6,A3,654,K962,873,752,72,AJ75,J94,JT86,Q98,Q83,T52,KQ94
806,Q843,KJT2,97,765,JT765,98765,A6,3,9,Q4,KT85432,984,AK2,A3,QJ,AKQJT2
807,AJ9853,J54,7,T76,QT,A732,A96,KJ82,K7642,Q86,T84,93,-,KT9,KQJ532,AQ54
808,K,K842,4,T975432,QT652,AT6,AKJ3,J,A984,J95,9852,A8,J73,Q73,QT76,KQ6
809,J52,JT6,AT87,A54,87,9832,KJ63,QJ6,AQ,KQ74,Q94,T972,KT9643,A5,52,K83
810,K5,A975,K76,QJ76,A93,J84,QT84,A85,QT64,KT2,A2,KT43,J872,Q63,J953,92
811,T952,AKJ8,K6,AK6,873,T4,42,J97532,AJ64,Q9732,Q83,4,KQ,65,AJT975,QT8
812,74,AKQ32,A973,75,Q5,T6,Q52,AQJT86,KJ98,J954,864,43,AT632,87,KJT,K92
813,J54,KT6,J8,AK983,AT92,J943,Q,Q762,Q873,A72,A6542,4,K6,Q85,KT973,JT5
814,T7432,J9,9642,J6,J985,T762,KQ,872,A6,AK85,AJ873,K9,KQ,Q43,T5,AQT543
815,83,AKJT864,K962,-,AJ2,73,T5,KJ7654,QT94,95,Q8,AQ983,K765,Q2,AJ743,T2
816,QJ95,AT98,AK65,7,6,J62,J94,QT9843,AT83,543,T72,AK6,K742,KQ7,Q83,J52
817,J63,JT96,K9,A765,T94,K842,643,KJT,AQ872,Q7,QT75,84,K5,A53,AJ82,Q932
818,T8763,42,AK92,KT,KQ4,AQ975,Q73,Q5,A2,K,JT54,A97642,J95,JT863,86,J83
819,AJ9,AQJT82,8,A65,Q53,K974,QJT76,Q,862,53,952,KT743,KT74,6,AK43,J982
820,AQ3,AJ3,JT85,862,KJT2,KQ97,K4,AT7,9875,8542,96,KJ5,64,T6,AQ732,Q943
821,Q7,842,AKJ,AT864,K95,T65,T54,J932,T832,AJ3,Q97,KQ5,AJ64,KQ97,8632,7
822,J96,3,A852,KQJ52,KQ52,JT875,K3,T6,A874,AK62,QJ94,A,T3,Q94,T76,98743
823,K532,98,J9752,73,AQJ9,53,4,AKT854,T87,AKQ4,KT6,Q62,64,JT762,AQ83,J9
824,A8,T743,AQ852,AQ,76432,2,743,J765,JT95,AKQ98,J9,94,KQ,J65,KT6,KT832
825,QJT53,52,AJ,QJ42,7,J94,KQ94,AT763,K96,Q863,T865,98,A842,AKT7,732,K5
826,4,A52,T742,KJ953,AK762,T864,A3,86,T53,K73,Q65,AT42,QJ98,QJ9,KJ98,Q7
827,AQ8763,KQ85,8,AJ,J2,9643,7542,985,T54,A7,KT93,KQ43,K9,JT2,AQJ6,T762
828,A6,8,QT7643,K843,983,K95,2,QJT975,KQT7,AQJ3,AJ95,2,J542,T7642,K8,A6
829,K3,J9,KT9876,AQT,QJT98752,Q,2,K64,4,KT432,QJ54,953,A6,A8765,A3,J872
830,T75,Q86,943,8732,8432,AT74,AKQ2,T,AQJ9,J93,5,KQ965,K6,K52,JT876,AJ4
831,QT3,874,AQ62,J85,9752,AK,K983,962,A4,QJT63,T75,AT7,KJ86,952,J4,KQ43
832,K9543,T43,J872,4,762,QJ96,Q3,AKT3,AJ8,85,K9,QJ9875,QT,AK72,AT654,62
833,T3,Q9752,Q,QJ853,A75,AKT,632,9642,QJ62,64,AKJT,AT7,K984,J83,98754,K
834,K52,98752,K8,K76,AJ3,AJ6,QJ2,JT43,QT9,KQT3,53,AQ85,8764,4,AT9764,92
835,T8732,A874,AK7,K,AK,KQJ,T54,T8743,J965,2,Q8632,J96,Q4,T9653,J9,AQ52
836,4,AJ6,KJ98754,AQ,T97653,82,63,K32,Q,KQ97543,AT,764,AKJ82,T,Q2,JT985
837,4,AJ873,97542,Q6,AKT876,5,Q86,T87,Q532,QT6,A,KJ943,J9,K942,KJT3,A52
838,K643,QJ5,953,J92,2,942,AJ87,AKT64,Q95,K8763,KQT2,5,AJT87,AT,64,Q873
839,QT973,7,KQ8,J742,KJ64,J965,AJ9,Q6,A52,QT843,T63,T5,8,AK2,7542,AK983
840,AQT763,J43,2,QT6,92,765,QJ7,AKJ85,KJ4,KT2,AKT93,43,85,AQ98,8654,972
841,KQ6,8754,A75,873,T7,KQJ63,62,J942,853,AT9,QT984,KQ,AJ942,2,KJ3,AT65
842,74,AQ983,K,AQJ86,T6,T65,QT972,T93,AKQJ85,K2,AJ85,7,932,J74,643,K542
843,Q54,J84,AQJT543,-,K6,76,6,AKQ98753,J83,AQ953,972,42,AT972,KT2,K8,JT6
844,KT3,QJ9,AT4,QT85,742,T8753,QJ763,-,A6,K62,K92,AKJ42,QJ985,A4,85,9763
845,T75,QJ962,JT32,J,6,T854,865,98765,AJ92,K7,AK7,KT42,KQ843,A3,Q94,AQ3
846,632,K5,632,87542,AKT,AQ73,AJT,AT6,Q98,986,Q987,K93,J754,JT42,K54,QJ
847,AQ9843,762,85,T9,76,AKT54,K92,743,T52,Q8,QT7643,K5,KJ,J93,AJ,AQJ862
848,KJ73,KQJ4,9763,4,AT9654,A62,42,A7,8,T975,AT5,KQT95,Q2,83,KQJ8,J8632
849,KQJ95,AT92,QT97,-,A62,J5,A864,AKT5,T8743,K7,K5,9764,-,Q8643,J32,QJ832
850,QJ964,Q5,T96,872,T83,K,AKJ87,QJ54,K75,A976,Q53,KT6,A2,JT8432,42,A93
851,QJ7,AK96,JT5,AJ5,953,3,632,KQT984,T84,T54,KQ74,762,AK62,QJ872,A98,3
852,Q532,K642,K,9865,AT96,T95,AJ652,K,J74,AJ3,QT983,AJ,K8,Q87,74,QT7432
853,J,865,AKJ7432,92,T9852,T32,T96,Q4,AKQ643,AK9,-,KJ85,7,QJ74,Q85,AT763
854,6,J865,T95,87632,JT42,KQ2,KJ83,K9,K873,T,AQ72,AQJ4,AQ95,A9743,64,T5
855,T92,Q74,K743,KJ7,A43,JT,AQT9,A652,75,A85,862,T9843,KQJ86,K9632,J5,Q
856,A,AT972,AJ8,KQ93,T7,3,KQT96542,J6,Q985432,QJ64,-,75,KJ6,K85,73,AT842
857,932,AKJ65,952,A6,KJ765,9,J7,QJT95,T4,72,KQ863,K842,AQ8,QT843,AT4,73
858,KQ965,K52,972,Q2,J,8643,KQT83,743,T8743,Q97,654,A9,A2,AJT,AJ,KJT865
859,K32,J82,QT64,976,984,A9643,KJ83,2,T765,KQ,A95,AKJ4,AQJ,T75,72,QT853
860,AJT864,QJ72,-,KT4,975,KT94,JT7,AJ5,KQ,83,AK986543,2,32,A65,Q2,Q98763
861,92,QJ,QJ87653,Q9,AQ654,982,T2,A63,KT3,AK7,AK,JT542,J87,T6543,94,K87
862,K63,4,J986,AKT92,T92,KJT5,A5,QJ83,AQ75,AQ9873,Q3,5,J84,62,KT742,764
863,765,QT6,AQT4,Q73,42,K85,K86,AT986,KQ83,A972,J,KJ54,AJT9,J43,97532,2
864,J65,94,QJ9863,K6,K7,AKQ7,AKT74,85,AQT92,J632,-,QJT7,843,T85,52,A9432
865,Q,J83,T984,KT652,K9764,A7642,5,Q3,AJ2,KQT,QJ7,AJ87,T853,95,AK632,94
866,AK863,A8,K87,T98,Q94,KT7532,Q2,K7,J5,QJ,AJT95,QJ52,T72,964,643,A643
867,A942,AQ8,A5,9832,QJ863,953,Q962,7,-,KT76,KT74,AQT65,KT75,J42,J83,KJ4
868,T4,K9753,84,QT94,Q87,A642,K96532,-,KJ532,QJ8,QT7,K6,A96,T,AJ,AJ87532
869,J32,JT6,QJT93,J3,A8,AQ9532,AK7,A7,KT9,-,8542,K96542,Q7654,K874,6,QT8
870,AK98,Q87,KQ53,Q7,JT75,K4,A7,K8632,Q,AT9653,T862,J5,6432,J2,J94,AT94
871,QT54,QJ32,Q72,Q9,A3,AK4,KJ654,K43,KJ72,T97,AT93,T6,986,865,8,AJ8752
872,AQ98,82,AK87,KQ6,K654,Q96,QT52,A5,-,AJT75,96,JT9743,JT732,K43,J43,82
873,J874,2,T85,KT654,AKQ6,J3,KQ32,Q32,32,T864,AJ96,J87,T95,AKQ975,74,A9
874,832,A965,KT,9642,T75,42,Q8754,AT3,6,JT873,J96,KQ75,AKQJ94,KQ,A32,J8
875,52,T876,97,JT842,A87,J432,AJT,Q95,KJT94,AKQ9,853,A,Q63,5,KQ642,K763
876,KQT62,Q3,AT987,Q,8743,72,K632,K74,5,AJ864,54,J9863,AJ9,KT95,QJ,AT52
877,K97654,QJ73,J42,-,J,A62,QT876,QJ76,AQ,T8,AK5,T98542,T832,K954,93,AK3
878,AQ862,962,J5,J53,K74,A3,QT976,AK9,T95,QT85,83,8762,J3,KJ74,AK42,QT4
879,K6,AKQJ92,AQ952,-,QJ83,-,J8763,QJT2,754,T7,KT4,K8763,AT92,86543,-,A954
880,KT72,KQ4,65,AKT5,A965,AT8,J742,64,QJ4,9753,AK3,972,83,J62,QT98,QJ83
881,843,AQ98,97,KQT3,AQJ2,52,JT8,A865,976,43,AQ42,J742,KT5,KJT76,K653,9
882,T97,QJ5,KJ65,K96,KQ652,98742,Q,84,3,AKT6,932,AQT52,AJ84,3,AT874,J73
883,K98,AQ854,J,9763,QJ4,6,KQ632,QJT4,632,J9732,A97,A2,AT75,KT,T854,K85
884,JT,AKJ963,J42,53,AK92,Q2,QT87,Q98,Q865,8,K653,AT72,743,T754,A9,KJ64
885,K76,J83,JT764,A7,QT85,T65,A8,J832,AJ2,Q4,KQ953,T64,943,AK972,2,KQ95
886,53,K,KQT873,A643,64,Q853,A654,KT5,AKQ82,AJT964,J,2,JT97,72,92,QJ987
887,A52,J643,Q52,T94,JT976,T5,763,865,KQ83,2,AJ98,AK73,4,AKQ987,KT4,QJ2
888,Q94,KJT5,AQ6,AKT,A7,943,JT2,QJ854,KJ83,A62,8754,97,T652,Q87,K93,632
889,86,2,JT42,KQJ864,AK942,AQT54,K7,2,Q7,KJ986,986,A73,JT53,73,AQ53,T95
890,K5,AKT,AKJ8532,6,973,J9863,QT,AKQ,AJT4,Q,964,J9743,Q862,7542,7,T852
891,K5,K9,KQ82,Q8654,763,JT652,J65,32,AQJ4,A8743,973,7,T982,Q,AT4,AKJT9
892,Q4,AT8642,A6,KQ4,K96,Q5,542,J9653,AT32,3,QJT98,A72,J875,KJ97,K73,T8
893,QJ83,3,KJ4,QT764,AK96,AK542,876,2,T4,QJ,QT9532,853,752,T9876,A,AKJ9
894,T95,A5,74,KJT432,K76,J8743,AQ,Q85,432,KQ9,98653,97,AQJ8,T62,KJT2,A6
895,4,Q52,A654,KT652,KQT73,KJ86,QJ9,3,A6,T93,T32,Q9874,J9852,A74,K87,AJ
896,987,Q9743,KJ75,K,T,KJ8,AQ86,JT874,Q6432,T652,9,Q62,AKJ5,A,T432,A953
897,5,QT74,KQ98,QJ63,92,985,AT753,K98,8763,AK62,4,T754,AKQJT4,J3,J62,A2
898,6,432,AJ75,AKT75,A9832,A875,Q32,J,K4,KQT9,964,Q932,QJT75,J6,KT8,864
899,AJ,T963,64,AQJ65,753,QJ4,AJT975,T,T8,A752,Q83,9432,KQ9642,K8,K2,K87
900,Q86,K5,QJT7643,A,K3,987643,A95,Q6,AT4,AJT2,-,KJT853,J9752,Q,K82,9742
901,QT64,98,Q87643,Q,K7,KJ62,AT,KT753,A53,A4,KJ95,A962,J982,QT753,2,J84
902,AK4,AJ642,82,JT3,T65,KT83,Q9,Q762,QJ73,9,K765,K854,982,Q75,AJT43,A9
903,AQ964,92,K3,QT87,T832,AJ543,9,432,J5,KQT87,AJ75,95,K7,6,QT8642,AKJ6
904,AQT5,QJT,Q4,K974,63,A9652,9853,A3,K984,87,A2,JT652,J72,K43,KJT76,Q8
905,75,K87,AQ94,J854,K986,T965,T8,AT3,AQ43,32,KJ53,Q96,JT2,AQJ4,762,K72
906,KT954,AJ8743,AJ,-,AJ3,Q6,QT75432,T,8762,52,6,Q87652,Q,KT9,K98,AKJ943
907,KQJ,KQ7,753,A654,T3,AT8,Q962,T982,42,96432,KJ4,KQJ,A98765,J5,AT8,73
908,T3,AJ75,KQ42,A87,AJ6,T83,97,QT652,K97,Q642,AJT8,K9,Q8542,K9,653,J43
909,9732,KJ8,KT964,7,K854,A64,AQJ,A53,Q,QT732,732,KJ62,AJT6,95,85,QT984
910,AK93,A6432,QJ8,A,QT65,JT9875,2,73,742,-,K643,QJT984,J8,KQ,AT975,K652
911,AK,AT4,T632,A872,J76,Q5,AKJ7,K643,Q853,KJ86,Q85,Q9,T942,9732,94,JT5
912,3,87532,A972,A87,85,AT9,T8653,943,AQJ64,QJ6,KQJ,J2,KT972,K4,4,KQT65
913,QT8,KJT543,84,J5,AK42,92,QT92,A74,J97,AQ86,KJ76,86,653,7,A53,KQT932
914,J62,AQ65,J82,KT9,T98543,T8,Q974,2,K,J42,AK53,AQ763,AQ7,K973,T6,J854
915,QJT3,AJT43,KT8,8,9862,Q852,97,K95,AK754,76,AQJ63,4,-,K9,542,AQJT7632
916,T5,A52,AT7642,T3,Q632,T76,J85,KJ7,9874,KJ3,KQ,A652,AKJ,Q984,93,Q984
917,QT,KQ862,982,T32,AKJ865,AJ754,7,Q,743,9,AKQ654,KJ7,92,T3,JT3,A98654
918,K3,A97,K832,KQ73,A98,QJT,Q976,A65,JT74,8632,A4,T82,Q652,K54,JT5,J94
919,T2,AKT732,AT63,4,Q753,8,Q874,K973,AK4,J96,K92,AT62,J986,Q54,J5,QJ85
920,42,AJ63,87632,KJ,985,K9874,AK9,85,KQJ63,T2,QT4,A94,AT7,Q5,J5,QT7632
921,AKQ4,3,KQ632,AJ8,JT9752,K762,4,KT,83,Q954,AT75,632,6,AJT8,J98,Q9754
922,QJ,T43,QJ63,Q973,AKT62,AK65,97,T4,9853,J,AK82,KJ86,74,Q9872,T54,A52
923,82,Q72,A84,JT965,AKQ53,T96,QJ,A42,J94,AJ543,T63,KQ,T76,K8,K9752,873
924,AQT6,94,T93,AJ94,98,632,AJ752,K63,KJ532,JT8,6,Q752,74,AKQ75,KQ84,T8
925,962,5,AQJ63,AK63,A8,KJT92,84,JT74,KQJ743,3,T9,Q852,T5,AQ8764,K752,9
926,A752,AT42,T8,962,J9,73,KJ76532,J5,KT83,9,AQ94,AKT4,Q64,KQJ865,-,Q873
927,KJ98,765,KT952,A,T32,T93,AJ43,Q52,AQ4,AQ42,Q8,T876,765,KJ8,76,KJ943
928,4,AQ543,KT73,T64,Q752,96,J95,K932,863,J87,Q64,QJ87,AKJT9,KT2,A82,A5
929,642,KJ87643,T6,Q,T9,Q52,Q98743,K8,AKQ75,T,AJ,J9432,J83,A9,K52,AT765
930,KT9,J87,QJ5,AT53,AQ63,94,A963,Q62,J754,QT,KT8,KJ94,82,AK6532,742,87
931,64,QJ976,AQ63,73,95,KT2,754,KQ865,JT832,43,KT9,J94,AKQ7,A85,J82,AT2
932,A872,KJ6,52,AJ97,9,QT7,AQ43,K8642,KQT,A9543,KT76,T,J6543,82,J98,Q53
933,T85,JT9,AKJT2,K8,AQ732,K,87,QJ976,6,A862,Q953,A542,KJ94,Q7543,64,T3
934,KQ83,Q63,JT98,J8,AJ74,K954,742,K9,T62,8,AK63,AQ762,95,AJT72,Q5,T543
935,K5,QT92,97632,Q7,A87432,7,K85,AJ5,QT9,A84,QJ4,K642,J6,KJ653,AT,T983
936,Q8764,AQ4,K832,K,T,T9873,QJ74,AT6,KJ532,J,T9,85432,A9,K652,A65,QJ97
937,AKQ86,93,KJ93,A3,T732,A5,AT852,86,J,QT8762,Q4,QJ52,954,KJ4,76,KT974
938,KJ74,J965,5,QT87,Q,73,AT98764,AJ6,T652,AKQ82,Q3,K9,A983,T4,KJ2,5432
939,9,AJ94,KT742,A93,87,Q872,3,KT8754,J6,KT53,J86,QJ62,AKQT5432,6,AQ95,-
940,AQJ75,KT,K43,765,9432,976,Q85,J93,KT,AQ832,AT6,K82,86,J54,J972,AQT4
941,5,873,K64,KQ8732,KQJ32,T2,A98,A95,9764,QJ65,J72,J6,AT8,AK94,QT53,T4
942,KT964,Q42,T8,764,J52,K9863,Q32,K9,A73,JT75,A976,T3,Q8,A,KJ54,AQJ852
943,K863,84,J432,KJT,Q5,Q76,QT75,A963,T7,AKT532,K6,542,AJ942,J9,A98,Q87
944,A763,A8,QJ62,A54,K,K7543,97,KQ987,QT542,J92,854,J3,J98,QT6,AKT3,T62
945,AT,J843,Q86,K975,Q987,AQ,KT97,J42,K3,9762,AJ,AQT63,J6542,KT5,5432,8
946,Q32,QT7,KJT,AJ96,J954,542,432,Q53,KT7,A863,5,KT842,A86,KJ9,AQ9876,7
947,Q73,AJ93,A986,K2,52,Q7654,Q2,Q974,K84,T8,KJT743,T8,AJT96,K2,5,AJ653
948,T93,T8,AT7,KJ873,AQ874,QJ765,3,A6,K2,K9,K9864,QT52,J65,A432,QJ52,94
949,A873,63,T4,T9854,KT6,A4,AJ98,K632,Q942,T98752,5,AJ,J5,KQJ,KQ7632,Q7
950,8743,652,KT4,K95,A9,KT873,AJ9,QT4,QJ2,A9,87652,632,KT65,QJ4,Q3,AJ87
951,K97,AT42,QJ43,J5,J54,K985,A,AK862,AQ862,J63,95,T43,T3,Q7,KT8762,Q97
952,K765,AK43,AKT,A6,Q43,QJ985,Q9,973,JT9,T6,62,KQJT82,A82,72,J87543,54
953,Q65,KQ,J542,KQ73,AT43,J75,AT87,A9,9,A963,KQ63,JT65,KJ872,T842,9,842
954,J92,KT64,Q85,K76,Q74,3,AJ7432,A94,AT85,AQJ2,KT6,QT,K63,9875,9,J8532
